,Strain,Standard force,Test time,temp,"density, tex","density, g/cm^3",fiber type,"test speed, mm/min","polymer content, %","test speed, %/min"
0,950.3670334815979,1507.2271972656251,25.409985351562682,1.0,800,1.79,high strength,7,49.727691663175534,
0,786.8924140930176,2626.1787689208986,11.150004882811118,1.0,800,1.79,high strength,15,37.581274382314696,
0,883.9869499206543,3004.750003051758,11.859965820312937,1.0,800,1.79,high strength,15,38.90020366598778,
0,796.0129976272583,2686.6617370605472,55.49000488281308,1.0,800,1.79,high strength,3,30.434782608695656,
0,844.944953918457,2883.7917144775392,147.40999511718837,1.0,800,1.79,high strength,1,45.885005636978576,
0,811.6549849510193,2710.736985778809,64.22003662109637,1.0,800,1.79,high strength,2,45.933768866861904,
0,693.8279867172241,2222.411487579346,40.499982910157996,1.0,800,1.79,high strength,3,30.915371329879093,
0,896.8380093574524,3031.0250595092775,90.73999755859404,1.0,800,1.79,high strength,2,51.060358890701465,
0,747.2190260887146,2157.0940773010257,15.649995117187245,1.0,800,1.79,high strength,10,36.95823483057526,
0,770.0209617614746,2264.4924385070804,104.99002929687595,1.0,800,1.79,high strength,1,44.80220791168353,
0,760.4994177818298,2437.6120361328126,24.180014648437464,1.0,800,1.79,high strength,7,39.698492462311556,
0,730.7189702987671,2378.5400695800786,47.709985351561045,1.0,800,1.79,high strength,3,43.88590133270984,
0,838.2858037948608,1720.835794067383,15.359956054686336,1.0,800,1.79,high strength,10,37.72703684483653,
0,801.0024428367615,2596.4972061157227,10.980021972656687,1.0,800,1.79,high strength,15,41.81818181818182,
0,938.7648701667786,2020.699305725098,16.739960937502474,1.0,800,1.79,high strength,10,36.94167104571729,
0,955.9075832366943,3243.5719909667973,3.8499755859375,1.0,800,1.79,high strength,50,37.92033109156751,
0,869.735598564148,2935.3899612426762,28.960024414062445,1.0,800,1.79,high strength,5,43.529411764705884,
0,822.6452469825745,1151.310787200928,66.75999511718692,1.0,800,1.79,high strength,2,36.254980079681275,
1,822.6452469825745,1151.310787200928,66.75999511718692,1.0,800,1.79,high strength,2,36.254980079681275,
0,969.7551131248474,3109.3823532104498,12.450043945311336,1.0,800,1.79,high strength,15,44.17306350314026,
0,882.850170135498,2795.000765991211,2,1.0,800,1.79,high strength,100,45.70135746606335,
0,976.3922095298767,3224.9916183471682,2.2499902343752183,1.0,800,1.79,high strength,100,29.453262786596113,
0,879.8539638519287,3004.1439224243168,11.850007324217586,1.0,800,1.79,high strength,15,37.43482794577685,
0,989.3566966056824,1666.5906219482424,12.350007324221224,1.0,800,1.79,high strength,15,39.14807302231237,
0,701.3189792633057,2228.9846900939942,15.810019531249964,1.0,800,1.79,high strength,10,31.25179031796047,
0,859.2203259468079,2501.1770294189455,29.68994384765756,1.0,800,1.79,high strength,5,33.90250619664005,
0,951.4514207839966,3204.714820861817,24.500012207030522,1.0,800,1.79,high strength,7,36.20414673046252,
0,1035.814881324768,3447.708631896973,86.20002929687507,1.0,800,1.79,high strength,2,34.06593406593407,
0,924.1129159927368,3099.708825683594,153.72003417968517,1.0,800,1.79,high strength,1,37.581274382314696,
0,767.2150135040283,2502.161125183106,14.130036621096224,1.0,800,1.79,high strength,10,33.60995850622406,
0,918.2702302932739,3016.066694641114,12.699982910156905,1.0,800,1.79,high strength,15,46.006749156355454,
0,715.8100008964539,2387.4256103515627,29.21002441406381,1.0,800,1.79,high strength,5,35.53585817888799,
0,983.3433032035828,3258.3255065917974,2.2200219726546493,1.0,800,1.79,high strength,100,42.88434079009995,
0,866.9590950012207,2888.4016418457036,35.50005371093721,1.0,800,1.79,high strength,5,37.238493723849366,
0,815.943717956543,2658.6009414672853,7.710002441403049,1.0,800,1.79,high strength,20,34.78260869565217,
0,927.1190166473389,2753.640338134766,35.14000732421937,1.0,800,1.79,high strength,5,47.46059544658494,
0,814.9545192718506,2748.958030700684,3.0699975585939683,1.0,800,1.79,high strength,50,22.254616132167143,
0,711.7919921875,2360.684590148926,54.18000732421933,1.0,800,1.79,high strength,3,34.02968664101155,
0,913.0865931510925,3019.5278274536136,11.250041503906687,1.0,800,1.79,high strength,15,44.17306350314026,
0,871.8958497047424,1663.9472473144533,5.550039062500218,1.0,800,1.79,high strength,30,33.277731442869054,
0,747.7959990501404,2519.26958770752,98.71000976562573,1.0,800,1.79,high strength,1,44.64944649446495,
0,935.7536435127258,3046.1079727172855,11.470002441405086,1.0,800,1.79,high strength,15,36.85872138910813,
0,931.3223958015442,3069.5774139404302,16.770051269530086,1.0,800,1.79,high strength,10,36.254980079681275,
0,775.4569053649902,1461.0312347412112,22.639975585938373,1.0,800,1.79,high strength,7,41.44913393510612,
0,1099.8512506484985,3776.873506164551,13.980012207033724,1.0,800,1.79,high strength,15,48.91443167305236,
0,943.6460137367249,3101.7005065917974,17.290000000000873,1.0,800,1.79,high strength,10,44.250871080139376,
0,1067.0289993286133,3695.9017898559573,39.49999267578096,1.0,800,1.79,high strength,5,37.27130162049138,
0,859.0851426124573,2700.387455749512,2.1099853515625,1.0,800,1.79,high strength,100,36.675461741424805,
0,724.7382402420044,2398.0744934082036,5.150014648437718,1.0,800,1.79,high strength,30,35.7429718875502,
0,854.2330265045166,2829.9857391357427,22.080039062500873,1.0,800,1.79,high strength,7,37.254901960784316,
0,821.6129541397095,2716.849140930176,112.95999023437435,1.0,800,1.79,high strength,1,48.453608247422686,
0,840.0970697402954,2792.681872558594,15.540000000000873,1.0,800,1.79,high strength,10,33.5180055401662,
0,889.2019987106323,3026.0917434692387,55.87000976562558,1.0,800,1.79,high strength,3,40.50570153693604,
0,938.7339949607849,3092.8734161376956,165.74003417968743,1.0,800,1.79,high strength,1,36.3395225464191,
0,923.2286810874939,2706.0352859497075,5.609975585937718,1.0,800,1.79,high strength,30,32.375316990701606,
0,954.3505907058716,3053.3525344848636,11.949982910158724,1.0,800,1.79,high strength,15,43.23557237464522,
0,972.0759391784668,3340.2078460693365,5.979970703124309,1.0,800,1.79,high strength,30,41.3059427732942,
0,810.2858662605286,2706.65311126709,68.42002929687624,1.0,800,1.79,high strength,2,34.138309549945106,
0,1098.667025566101,3746.9108901977543,76.41000976562646,1.0,800,1.79,high strength,3,42.432237946749815,
0,842.6410555839539,2830.059484863282,83.71998779296882,1.0,800,1.79,high strength,2,32.27990970654628,
0,986.02294921875,3328.992486572266,38.54003173828187,1.0,800,1.79,high strength,5,41.81818181818182,
0,890.7500505447388,2933.4264129638677,8.689982910156687,1.0,800,1.79,high strength,100,35.62231759656653,
0,722.9099869728088,2400.246441650391,72.67001953124782,1.0,800,1.79,high strength,2,32.60320134793598,
0,1136.6525888442993,2093.2791679382326,7.340007324217368,1.0,800,1.79,high strength,30,43.35614821807883,
0,827.5589942932129,2712.8127914428715,50.530053710936045,1.0,800,1.79,high strength,3,43.35614821807883,
0,727.5199294090271,2397.0385025024416,63.96001708984295,1.0,800,1.79,high strength,2,40.91580502215657,
0,789.2535924911499,2604.266455078125,22.909995117187464,1.0,800,1.79,high strength,5,35.605044271532066,
0,972.7280139923096,3276.774229431153,170.04996093750015,1.0,800,1.79,high strength,1,36.725547060374375,
0,932.6661229133606,3094.5127563476567,30.25000244140392,1.0,800,1.79,high strength,5,36.440677966101696,
0,790.8869981765747,2609.4824630737307,89.21002929687529,1.0,800,1.79,high strength,2,53.024075161479736,
0,839.2895460128784,2381.06190032959,5.379985351562027,1.0,800,1.79,high strength,30,24.599434495758715,
0,747.5420832633972,2312.965368652344,109.9500415039056,1.0,800,1.79,high strength,1,43.70161857846587,
0,929.2191863059998,3032.9558319091802,22.319968261719623,1.0,800,1.79,high strength,7,38.54033290653009,
0,774.774968624115,2500.2254364013675,68.4999951171867,1.0,800,1.79,high strength,2,35.17017828200973,
0,824.533998966217,2595.227687072754,57.40002929687762,1.0,800,1.79,high strength,2,44.559944559944554,
0,815.9729838371277,2737.112554931641,71.69999755859499,1.0,800,1.79,high strength,2,35.708545405839814,
0,950.5725502967834,3038.0696884155277,5.259999999999309,1.0,800,1.79,high strength,30,35.17017828200973,
0,981.6568493843079,3239.9193923950197,4.270009765625218,1.0,800,1.79,high strength,50,22.254616132167143,
0,944.3172216415405,2216.7983451843265,2.3499755859375,1.0,800,1.79,high strength,100,42.19653179190751,
0,833.919107913971,2701.582409667969,11.320039062498836,1.0,800,1.79,high strength,15,41.40625,
0,784.1879725456238,2534.4573837280277,142.71005371093815,1.0,800,1.79,high strength,1,38.853503184713375,
0,794.3530082702637,2589.8316848754885,109.33999511718685,1.0,800,1.79,high strength,1,41.2484700122399,
0,749.6150135993958,2407.373556518555,48.860009765623545,1.0,800,1.79,high strength,3,40.37267080745342,
0,778.6504030227661,2477.1938262939457,14.040009765625655,1.0,800,1.79,high strength,10,36.57505285412262,
0,899.2159962654114,2944.636036682129,30.64001708984506,1.0,800,1.79,high strength,5,35.84603047313553,
0,742.9990768432617,2411.1176544189457,30.33996826171824,1.0,800,1.79,high strength,5,44.482997918112424,
0,798.766553401947,2256.719911956787,8.530009765625437,1.0,800,1.79,high strength,20,36.925098554533506,
0,740.3950095176697,2536.716734313965,142.7600317382803,1.0,800,1.79,high strength,1,38.303341902313626,
0,736.8370294570923,2495.3448348999027,15.319978027344405,1.0,800,1.79,high strength,10,38.97787948131198,
0,945.2231526374817,2977.46763458252,2.1700439453125,1.0,800,1.79,high strength,100,22.50565062964158,
0,742.6460385322571,2487.1202743530275,108.75997802734491,1.0,800,1.79,high strength,1,45.23423772904639,
0,1003.8104057312012,2547.3757232666017,8.45000244140465,1.0,800,1.79,high strength,20,40.16454749439043,
0,594.3468809127808,1913.2185951232912,17.180014648437464,1.0,800,1.79,high strength,7,38.65030674846626,
0,656.1629772186279,2164.341233825684,39.34000976562311,1.0,800,1.79,high strength,3,44.23791821561338,
0,842.0746326446533,2830.3091278076176,2.1500146484358993,1.0,800,1.79,high strength,100,34.2645850451931,
0,812.4854564666748,2709.6362625122074,24.800000000000182,1.0,800,1.79,high strength,5,42.16867469879518,
0,941.9070482254028,3230.8855407714846,86.87001220703132,1.0,800,1.79,high strength,2,36.85872138910813,
0,826.8060088157654,2556.3554946899417,18.010031738281214,1.0,800,1.79,high strength,10,37.33681462140992,
0,918.8073873519897,2894.258418273926,3.5999755859375,1.0,800,1.79,high strength,50,41.477688368690565,
0,845.8142280578613,2649.3291915893556,23.969982910155977,1.0,800,1.79,high strength,5,41.2484700122399,
0,982.276976108551,3292.252091979981,42.759982910156396,1.0,800,1.79,high strength,5,44.16007445323407,
0,821.1439847946167,2691.2784927368166,30.53003173828256,1.0,800,1.79,high strength,5,40.95940959409594,
0,892.1559453010559,3019.260704040528,7.840017089843968,1.0,800,1.79,high strength,20,38.93129770992366,
0,856.1340570449829,2866.670687866211,30.45001464843517,1.0,800,1.79,high strength,5,35.483870967741936,
0,776.6290307044983,2554.5462661743168,20.950034179688373,1.0,800,1.79,high strength,7,38.837920489296636,
0,759.06902551651,2525.7149642944337,77.2400268554702,1.0,800,1.79,high strength,2,38.7911247130834,
0,929.1108250617981,3185.2713500976565,11.259990234375437,1.0,800,1.79,high strength,15,42.05697730564944,
0,955.1859498023987,3022.4388717651373,11.949992675781687,1.0,800,1.79,high strength,15,92.94387440096433,
0,760.1447701454163,2469.888629150391,7.220012207031687,1.0,800,1.79,high strength,20,44.19902348291095,
0,806.1231374740601,2660.815771484375,30.93005615234506,1.0,800,1.79,high strength,5,38.319198149575946,
0,879.6318769454956,2932.0602050781254,32.98998291015596,1.0,800,1.79,high strength,5,40.91580502215657,
0,780.5489897727966,2654.15407409668,133.80002929687544,1.0,800,1.79,high strength,1,35.8974358974359,
0,1012.7813816070557,3465.883403015137,4.210012207031468,1.0,800,1.79,high strength,50,38.17619783616692,
0,723.3259081840515,2366.702514648438,25.820019531249272,1.0,800,1.79,high strength,5,39.577039274924466,
0,802.1403551101685,2636.432702636719,5.020009765624309,1.0,800,1.79,high strength,30,27.862939585211905,
0,900.9299278259277,2974.189227294922,16.620017089844623,1.0,800,1.79,high strength,10,37.451133698201716,
0,943.8029527664185,3212.1934570312505,90.14002197265654,1.0,800,1.79,high strength,2,43.127962085308056,
0,902.8193950653076,3046.734265136719,18.069978027342586,1.0,800,1.79,high strength,10,44.14707935769141,
0,756.9119930267334,2459.111920166016,29.26001220702892,1.0,800,1.79,high strength,5,41.391941391941394,
0,894.6300745010376,2995.1663360595708,11.199992675781687,1.0,800,1.79,high strength,15,41.363303200586365,
0,749.6589422225952,2487.251104736328,112.56001708984331,1.0,800,1.79,high strength,1,46.20040349697378,
0,1264.9646997451782,2828.961219787598,22.169995117186772,1.0,800,1.79,high strength,10,43.899018232819074,
0,1030.9549570083618,3505.4845855712897,176.73000488281286,1.0,800,1.79,high strength,1,38.60322333077513,
0,909.1155529022217,2090.6393440246584,9.040019531250437,1.0,800,1.79,high strength,20,45.00458295142071,
0,983.2339286804199,3261.3662887573246,18.209992675780086,1.0,800,1.79,high strength,10,38.39835728952772,
0,743.283212184906,2470.363059997559,22.770031738281432,1.0,800,1.79,high strength,7,40.313354886844074,
0,1057.3431253433228,2838.044781494141,25.299999999999272,1.0,800,1.79,high strength,7,33.6283185840708,
0,692.9929256439209,2292.4086105346682,97.11003417968641,1.0,800,1.79,high strength,1,37.35317149569303,
0,826.4610171318054,2429.8138351440434,81.95002929687325,1.0,800,1.79,high strength,2,40.95940959409594,
0,853.3719778060913,2686.848559570313,3.4800317382814683,1.0,800,1.79,high strength,50,42.182606600819085,
0,980.1746010780334,3194.985847473145,9.719951171875437,1.0,800,1.79,high strength,20,39.72877950778503,
0,859.5489263534546,2864.443840026856,72.68997802734339,1.0,800,1.79,high strength,2,46.5954606141522,
0,709.5669507980347,2434.237213134766,19.219992675782123,1.0,800,1.79,high strength,7,23.322683706070293,
0,955.2246332168579,2403.08210144043,6.420024414062937,1.0,800,1.79,high strength,30,35.81171436212891,
0,815.9639239311218,2682.338598632813,113.44997070312638,1.0,800,1.79,high strength,1,40.608760207869345,
0,988.6184334754944,2319.90484161377,9.079997558594187,1.0,800,1.79,high strength,20,29.63940193491645,
0,848.9989638328552,2703.2662704467775,79.37997070312485,1.0,800,1.79,high strength,2,33.2220367278798,
0,945.8390474319458,2907.80796661377,173.96999511718786,1.0,800,1.79,high strength,1,33.44425956738769,
0,968.8692092895508,3288.060876464844,29.690004882812445,1.0,800,1.79,high strength,5,41.26284875183554,
0,802.7869462966919,2658.992340087891,21.230002441403485,1.0,800,1.79,high strength,7,32.885906040268466,
0,741.7606711387634,1548.3756744384768,5.239980468750218,1.0,800,1.79,high strength,30,43.15490288962577,
0,864.4421100616455,2926.4951339721683,20.969982910155522,1.0,800,1.79,high strength,7,32.126696832579185,
0,1018.3649063110352,3408.1760055541995,18.450034179688373,1.0,800,1.79,high strength,10,45.66447815259225,
0,888.7614011764526,2981.8718933105474,6.199941406250218,1.0,800,1.79,high strength,30,37.66233766233766,
0,768.0240273475647,2591.0200836181643,55.79005371093808,1.0,800,1.79,high strength,3,45.67677682209145,
0,898.5838890075684,3029.4179489135745,25.649975585937682,1.0,800,1.79,high strength,7,43.529411764705884,
0,778.2649993896484,2629.241947937012,132.80998779296715,1.0,800,1.79,high strength,1,39.24050632911393,
0,677.240252494812,2095.9143486022954,9.650004882812027,1.0,800,1.79,high strength,15,42.74809160305343,
0,902.088463306427,2981.240957641602,3.44000244140625,1.0,800,1.79,high strength,50,42.182606600819085,
0,780.7713150978088,2605.719519042969,3.27996826171875,1.0,800,1.79,high strength,50,42.21045027690826,
0,681.7511916160583,2238.9422752380374,5.020009765625218,1.0,800,1.79,high strength,30,42.30769230769231,
0,804.3272495269775,2517.682962036133,1.79998779296875,1.0,800,1.79,high strength,100,37.92033109156751,
0,826.4569640159607,2741.7104644775395,140.51999023437565,1.0,800,1.79,high strength,1,35.431799838579494,
0,792.7808165550232,2630.072543334961,14.499970703123836,1.0,800,1.79,high strength,10,36.925098554533506,
0,946.1199045181274,3084.3691680908205,4.249990234375218,1.0,800,1.79,high strength,50,35.7429718875502,
0,1129.2558908462524,2093.187258911133,102.71995849609448,1.0,800,1.79,high strength,2,52.009598080383924,
0,941.1252737045288,2110.787223052979,5.369985351562718,1.0,800,1.79,high strength,30,36.94167104571729,
0,806.9000244140625,2670.673390197754,78.89999023437485,1.0,800,1.79,high strength,2,42.84353417480352,
0,918.0617332458496,3091.10106048584,10.689982910156687,1.0,800,1.79,high strength,15,27.797833935018048,
0,805.6327104568481,2606.3531860351563,38.43003662109186,1.0,800,1.79,high strength,3,30.13100436681222,
0,761.0509395599365,2523.3758590698244,68.93998779296999,1.0,800,1.79,high strength,2,40.134696931903214,
0,960.3357315063477,3122.603050231934,5.879995117187718,1.0,800,1.79,high strength,30,38.17619783616692,
0,896.8120217323303,2862.9951461791998,36.67002685546686,1.0,800,1.79,high strength,5,31.034482758620683,
0,841.7190313339233,2811.761531066895,5.370046386718059,1.0,800,1.79,high strength,30,31.487296602911798,
0,948.3848214149475,3156.3083984375003,4.030019531250218,1.0,800,1.79,high strength,50,36.22110018602179,
0,606.8325042724609,1984.3370628356936,4.879995117187718,1.0,800,1.79,high strength,30,39.45509586276488,
0,797.2378134727478,2710.639750671387,8.150004882811118,1.0,800,1.79,high strength,20,38.25572420890146,
0,731.5730452537537,2426.25601348877,17.269990234377474,1.0,800,1.79,high strength,7,45.811695642357186,
0,783.9057445526123,2597.2387603759767,10.259990234375437,1.0,800,1.79,high strength,15,43.75439418795406,
0,938.444972038269,3126.7227050781253,155.0399804687495,1.0,800,1.79,high strength,1,60.92478020188864,
0,939.433753490448,3196.955131530762,16.899995117189974,1.0,800,1.79,high strength,10,39.34799090219863,
0,975.5220413208008,3370.1058654785156,168.2999707031231,1.0,800,1.79,high strength,,26.86474132557656,0.5
0,805.8519959449768,2418.282491861979,69.98002685546817,1.0,750,1.82,high modulus fiber,1,49.7472132545532,
0,1434.7041845321655,4.739691317081451,87.01997558593757,1.0,800,1.79,high strength,,52.167414050822124,1.25
0,4223.506927490234,5.7367992997169495,1097.9099707031255,1.0,800,1.79,high strength,,39.50642744208428,0.1
0,527.0280838012695,2014.1139306640623,46.200046386718896,1.0,750,1.82,high modulus fiber,1,26.388579076511263,
0,636.101484298706,2533.3066992187496,55.39002929687558,1.0,750,1.82,high modulus fiber,1,26.562221826597835,
0,1000.0790357589722,3359.6119995117188,172.6499975585939,1.0,800,1.79,high strength,,50.98,0.5
1,1000.0790357589722,3042.3619995117188,172.6600073242189,1.0,800,1.79,high strength,,50.98,0.5
0,1324.710726737976,3429.230712890625,29.26996093749949,1.0,800,1.79,high strength,,49.48915164734244,4.0
0,1298.1749773025513,1809.8624267578125,993.5299877929683,1.0,800,1.79,high strength,,38.80176640356062,0.1
0,924.8747825622559,3188.1151428222656,64.40996826171977,1.0,800,1.79,high strength,,46.1,1.25
0,983.0520153045654,3298.150634765625,169.49003417968925,1.0,800,1.79,high strength,,46.58,0.5
0,1016.1370038986206,3449.0775146484375,22.639975585938373,1.0,800,1.79,high strength,,35.587761674718195,4.0
0,1101.2860536575317,1188.9688568115234,186.37000000000262,1.0,800,1.79,high strength,,25.88225385328056,0.5
0,995.0597286224365,0.38752783834934235,190.93998779296817,1.0,800,1.79,high strength,,25.486875529212526,0.5
0,1326.3819217681885,3582.5105895996094,152.44001464843768,1.0,800,1.79,high strength,,51.42147391664367,0.75
0,1234.8638772964478,1850.639419555664,421.0300024414064,1.0,800,1.79,high strength,,35.604258900150015,0.25
0,997.165858745575,1942.515609741211,49.360019531250146,1.0,800,1.79,high strength,,40.01158867037049,1.75
0,1076.4458179473877,3558.1981201171875,370.2099707031266,1.0,800,1.79,high strength,,34.67691051479049,0.25
0,1289.5808219909668,267.1550045013428,74.5599731445318,1.0,800,1.79,high strength,,51.142325736335124,1.5
0,1185.4808330535889,4060.5759887695312,51.70003662109366,1.0,800,1.79,high strength,,46.38233054074638,2.0
0,1267.5031423568726,5.489090323448181,385.7300219726567,1.0,800,1.79,high strength,,36.09527613376421,0.25
0,1208.700180053711,4237.064483642578,52.70997558593763,1.0,800,1.79,high strength,,46.38233054074638,2.0
0,1599.2281436920166,7.457080721855164,413.09996826171846,1.0,800,1.79,high strength,,51.74,0.25
0,1315.4749870300293,7.441056132316589,42.850009765625146,1.0,800,1.79,high strength,,51.50446379367354,2.5
0,1276.8511772155762,2144.2482147216797,72.76999511718714,1.0,800,1.79,high strength,,51.41342756183746,1.5
0,1367.612361907959,2.4897637367248535,428.8100219726548,1.0,800,1.79,high strength,,37.55765273540056,0.25
0,1401.167869567871,5.948368191719055,1118.7699682617167,1.0,800,1.79,high strength,,51.73453996983408,0.1
0,1295.664668083191,829.4046020507812,27.98999267578165,1.0,800,1.79,high strength,,56.71,4.0
0,657.7660441398621,1135.1640519205728,58.14002929687467,1.0,750,1.82,high modulus fiber,1,26.971762414800395,
1,657.7660441398621,1135.1640519205728,58.14002929687467,1.0,750,1.82,high modulus fiber,1,26.971762414800395,
0,1726.3484001159668,2.5075441002845764,59.08997070312489,1.0,800,1.79,high strength,,43.3774088730174,1.75
0,1296.417236328125,4417.174896240234,1097.0399755859362,1.0,800,1.79,high strength,,38.39260711285355,0.1
0,1061.5570545196533,932.3019332885742,271.4300146484384,1.0,800,1.79,high strength,,23.524810984618057,0.5
1,1061.5570545196533,932.3263092041016,271.5400000000009,1.0,800,1.79,high strength,,23.524810984618057,0.5
2,1061.5570545196533,932.2984313964844,271.7700415039071,1.0,800,1.79,high strength,,23.524810984618057,0.5
3,1061.5570545196533,932.2984313964844,271.7700415039071,1.0,800,1.79,high strength,,23.524810984618057,0.5
4,1061.5570545196533,932.2775573730469,271.7799902343759,1.0,800,1.79,high strength,,23.524810984618057,0.5
5,1061.5570545196533,932.2705535888672,271.7900000000009,1.0,800,1.79,high strength,,23.524810984618057,0.5
0,1007.8216791152954,3380.062774658203,87.33002441406279,1.0,800,1.79,high strength,,46.92,1.0
0,1118.3254718780518,2.4357925951480865,19.899985351563373,1.0,800,1.79,high strength,,51.0,5.0
0,1004.3224096298218,3419.18701171875,50.050012207031614,1.0,800,1.79,high strength,,39.43356619291785,1.75
0,2199.4667053222656,5.7728278040885925,185.59998046875262,1.0,800,1.79,high strength,,38.54963164693971,0.5
0,2493.821620941162,4.405995815992355,40.389987792968896,1.0,800,1.79,high strength,,38.83,2.0
0,1188.6197328567505,4.952502071857452,33.09001953124971,1.0,800,1.79,high strength,,54.78,3.0
0,999.1649389266968,3358.3189086914062,115.12001464843706,1.0,800,1.79,high strength,,45.73,0.75
0,1030.9638977050781,3464.925018310547,30.39001708984415,1.0,800,1.79,high strength,,46.18,3.0
0,4330.283641815186,3.2622010409832,99.40996093750073,1.0,800,1.79,high strength,,36.22264096245832,1.0
1,4330.283641815186,3.2622010409832,99.40996093750073,1.0,800,1.79,high strength,,36.22264096245832,1.0
0,1186.355471611023,934.7705612182617,131.81004882812704,1.0,800,1.79,high strength,,34.973767826793775,0.75
0,1292.3054695129395,4164.832122802734,74.73996582031259,1.0,800,1.79,high strength,,40.05653758386976,1.5
0,597.4709391593933,2293.347815755208,52.139978027344114,1.0,750,1.82,high modulus fiber,1,27.152317880794698,
0,1188.8312101364136,1301.116470336914,76.32004394531032,1.0,800,1.79,high strength,,33.9562460129836,1.25
0,1353.7163734436035,1791.380126953125,65.04998291015636,1.0,800,1.79,high strength,,52.405419292030615,1.75
0,1056.473970413208,3409.8228149414062,906.4499536132826,1.0,800,1.79,high strength,,47.9,0.1
0,1030.328869819641,2765.8773193359375,71.63999023437646,1.0,800,1.79,high strength,,49.29,1.25
0,822.0793604850769,1167.554443359375,46.340000000000146,1.0,800,1.79,high strength,,41.73,1.5
0,1072.759509086609,1378.546875,88.46997802734222,1.0,800,1.79,high strength,,46.28,1.0
0,1264.8321390151978,3175.044708251953,37.03001220703118,1.0,800,1.79,high strength,,48.8119128639153,3.0
0,1116.7117357254028,3812.1399536132812,48.880029296875364,1.0,800,1.79,high strength,,38.92494013950099,2.0
0,678.0674457550049,1965.2264099121094,58.98999511718739,1.0,750,1.82,high modulus fiber,1,48.76731043904862,
0,1197.8696584701538,2.6779984831809998,49.569970703125364,1.0,800,1.79,high strength,,36.231884057971016,2.0
0,1091.9824838638306,1.0910481959581375,25.95001464843699,1.0,800,1.79,high strength,,42.253428702670774,4.0
0,1070.531964302063,3089.700714111328,23.799999999999272,1.0,800,1.79,high strength,,38.16533745564417,4.0
0,1044.4852113723755,3623.8738403320312,36.73998291015596,1.0,800,1.79,high strength,,40.29445688309926,2.5
0,1207.7677249908447,3186.492462158203,35.42003662109346,1.0,800,1.79,high strength,,42.84044038842519,3.0
0,1353.1849384307861,378.6064109802246,1084.8299731445331,1.0,800,1.79,high strength,,51.37852920050832,0.1
0,1252.7090311050415,4201.557769775391,215.73999755859404,1.0,800,1.79,high strength,,42.00032954358214,0.5
0,823.5340118408203,2732.3731384277344,48.120029296875146,1.0,800,1.79,high strength,,46.11,1.5
0,1205.8507204055786,3.1361919343471527,38.44999511718743,1.0,800,1.79,high strength,,46.83,2.5
0,1411.2416505813599,171.3929843902588,225.50999755859266,1.0,800,1.79,high strength,,51.62442966302017,0.5
0,1043.7437295913696,3491.97802734375,45.719943847656396,1.0,800,1.79,high strength,,50.63,2.0
0,3357.9299449920654,4.479502558708191,115.63002441406206,1.0,800,1.79,high strength,,51.67623074599818,1.0
0,1276.7904996871948,2036.1835327148438,22.45002441406359,1.0,800,1.79,high strength,,54.73,5.0
0,1062.3010396957397,1833.1509704589844,18.710043945311554,1.0,800,1.79,high strength,,43.12857465990242,5.0
0,1176.2222051620483,3830.969696044922,1009.1600244140609,1.0,800,1.79,high strength,,51.43,0.1
0,1680.760145187378,2.6672076880931854,27.550000000000182,1.0,800,1.79,high strength,,55.58,4.0
0,1211.201786994934,15.69420576095581,99.60997314453016,1.0,800,1.79,high strength,,51.99,1.0
0,5295.928955078125,4.414228856563568,63.21001708984386,1.0,800,1.79,high strength,,50.16987542468856,1.75
0,1224.9653339385986,1117.532455444336,51.619958496093886,1.0,800,1.79,high strength,,46.38233054074638,2.0
0,1180.4288625717163,2448.2312622070312,135.8299975585942,1.0,800,1.79,high strength,,40.23769100169779,0.75
0,1023.5500335693359,2056.9151458740234,35.15996582031221,1.0,800,1.79,high strength,,42.9,2.5
0,574.6511220932007,2153.423309326172,50.219995117187864,1.0,750,1.82,high modulus fiber,1,27.634752861716592,
0,864.4137978553772,2143.466262817383,19.399985351563373,1.0,800,1.79,high strength,,51.1,4.0
0,707.5649499893188,2426.983626302083,61.550053710937846,1.0,750,1.82,high modulus fiber,1,49.80530542711122,
0,1043.2969331741333,2035.7064514160156,18.749970703123836,1.0,800,1.79,high strength,,38.65885961243553,5.0
0,1640.1188373565674,889.7520217895508,89.5899829101545,1.0,800,1.79,high strength,,39.643347050754464,1.25
0,899.9271392822266,3063.5513305664062,78.11996093749985,1.0,800,1.79,high strength,,23.073560907382316,0.5
0,1314.1177892684937,1775.38623046875,23.290000000000873,1.0,800,1.79,high strength,,51.23437976226761,5.0
0,1124.6180534362793,3892.64501953125,97.25999755859448,1.0,800,1.79,high strength,,44.9397778820585,1.0
0,1211.866021156311,4012.270477294922,1039.8799877929669,1.0,800,1.79,high strength,,51.78,0.1
0,668.7180399894714,2297.310551757812,58.21998535156263,1.0,750,1.82,high modulus fiber,1,49.43613630791861,
0,1033.3251953125,3551.5340881347656,178.2799926757798,1.0,800,1.79,high strength,,34.783414236484234,0.5
0,1165.7379865646362,3827.434295654297,400.5800292968779,1.0,800,1.79,high strength,,48.99,0.25
0,1236.9539737701416,3976.6607666015625,61.44000732421864,1.0,800,1.79,high strength,,48.21549415953159,1.75
0,1386.3990306854248,4833.4932861328125,476.2299682617195,1.0,800,1.79,high strength,,52.10884353741496,0.25
